Date,Close,Adj Close
2009-06-05,56.990002,56.990002
2009-06-08,58.040001,58.040001
2009-06-09,57.75,57.75
2009-06-10,58.290001,58.290001
2009-06-11,61.259998,61.259998
2009-06-12,59.98,59.98
2009-06-15,57.98,57.98
2009-06-16,57.240002,57.240002
2009-06-17,58.349998,58.349998
2009-06-18,58.07,58.07
2009-06-19,59.07,59.07
2009-06-22,56.07,56.07
2009-06-23,57.279999,57.279999
2009-06-24,58.009998,58.009998
2009-06-25,60.130001,60.130001
2009-06-26,60.869999,60.869999
2009-06-29,59.73,59.73
2009-06-30,59.07,59.07
2009-07-01,60.540001,60.540001
2009-07-02,57.810001,57.810001
2009-07-06,58.759998,58.759998
2009-07-07,57.450001,57.450001
2009-07-08,56.759998,56.759998
2009-07-09,57.25,57.25
2009-07-10,55.91,55.91
2009-07-13,55.16,55.16
2009-07-14,56.25,56.25
2009-07-15,57.709999,57.709999
2009-07-16,56.869999,56.869999
2009-07-17,56.599998,56.599998
2009-07-20,58.060001,58.060001
2009-07-21,59.560001,59.560001
2009-07-22,60.669998,60.669998
2009-07-23,61.299999,61.299999
2009-07-24,61.950001,61.950001
2009-07-27,61.43,61.43
2009-07-28,61.349998,61.349998
2009-07-29,62.150002,62.150002
2009-07-30,64.489998,64.489998
2009-07-31,64.809998,64.809998
2009-08-03,66.839996,66.839996
2009-08-04,66.139999,66.139999
2009-08-05,65.529999,65.529999
2009-08-06,64.68,64.68
2009-08-07,65.239998,65.239998
2009-08-10,64.849998,64.849998
2009-08-11,64.959999,64.959999
2009-08-12,65.720001,65.720001
2009-08-13,66.620003,66.620003
2009-08-14,66.620003,66.620003
2009-08-17,63.32,63.32
2009-08-18,64.959999,64.959999
2009-08-19,65.620003,65.620003
2009-08-20,67.0,67.0
2009-08-21,67.910004,67.910004
2009-08-24,67.959999,67.959999
2009-08-25,69.0,69.0
2009-08-26,68.849998,68.849998
2009-08-27,69.849998,69.849998
2009-08-28,69.269997,69.269997
2009-08-31,68.32,68.32
2009-09-01,66.57,66.57
2009-09-02,67.419998,67.419998
2009-09-03,66.650002,66.650002
2009-09-04,66.57,66.57
2009-09-08,67.660004,67.660004
2009-09-09,68.389999,68.389999
2009-09-10,69.470001,69.470001
2009-09-11,70.5,70.5
2009-09-14,69.349998,69.349998
2009-09-15,68.239998,68.239998
2009-09-16,68.919998,68.919998
2009-09-17,67.739998,67.739998
2009-09-18,68.43,68.43
2009-09-21,66.660004,66.660004
2009-09-22,68.779999,68.779999
2009-09-23,67.720001,67.720001
2009-09-24,66.889999,66.889999
2009-09-25,66.889999,66.889999
2009-09-28,66.650002,66.650002
2009-09-29,64.629997,64.629997
2009-09-30,64.849998,64.849998
2009-10-01,64.849998,64.849998
2009-10-02,64.849998,64.849998
2009-10-05,61.049999,61.049999
2009-10-06,62.57,62.57
2009-10-07,63.57,63.57
2009-10-08,65.370003,65.370003
2009-10-09,65.370003,65.370003
2009-10-12,65.480003,65.480003
2009-10-13,65.480003,65.480003
2009-10-14,65.480003,65.480003
2009-10-15,65.199997,65.199997
