Date,Close,Adj Close
2009-01-02,29.869999,4.267143
2009-01-05,31.94,4.562857
2009-01-06,32.94,4.705714
2009-01-07,32.710001,4.672857
2009-01-08,33.150001,4.735714
2009-01-09,32.260001,4.608572
2009-01-12,31.21,4.458571
2009-01-13,30.940001,4.42
2009-01-14,29.539999,4.22
2009-01-15,31.619999,4.517143
2009-01-16,31.260001,4.465714
2009-01-20,29.829998,4.261428
2009-01-21,30.690001,4.384286
2009-01-22,30.840002,4.405715
2009-01-23,30.439999,4.348571
2009-01-26,30.149999,4.307143
2009-01-27,34.819999,4.974286
2009-01-28,36.16,5.165714
2009-01-29,36.88,5.268571
2009-01-30,36.139999,5.162857
2009-02-02,36.950001,5.278572
2009-02-03,36.74,5.248571
2009-02-04,36.849999,5.264286
2009-02-05,37.47,5.352857
2009-02-06,36.999999,5.285714
2009-02-09,36.940001,5.277143
2009-02-10,36.17,5.167143
2009-02-11,36.17,5.167143
2009-02-12,37.93,5.418571
2009-02-13,38.540001,5.505714
2009-02-17,37.220001,5.317143
2009-02-18,36.999999,5.285714
2009-02-19,37.090001,5.298572
2009-02-20,36.800001,5.257143
2009-02-23,35.58,5.082857
2009-02-24,36.060001,5.151429
2009-02-25,35.790001,5.112857
2009-02-26,35.780001,5.111429
2009-02-27,36.239998,5.177143
2009-03-02,34.349998,4.907143
2009-03-03,36.360001,5.194286
2009-03-04,37.709999,5.387143
2009-03-05,37.9,5.414286
2009-03-06,38.179999,5.454286
2009-03-09,38.5,5.5
2009-03-10,38.5,5.5
2009-03-11,37.49,5.355714
2009-03-12,39.96,5.708571
2009-03-13,39.37,5.624286
2009-03-16,38.66,5.522857
2009-03-17,40.789999,5.827143
2009-03-18,41.620001,5.945714
2009-03-19,41.509999,5.93
2009-03-20,41.649999,5.95
2009-03-23,43.399999,6.2
2009-03-24,43.419999,6.202857
2009-03-25,41.56,5.937143
2009-03-26,41.750001,5.964286
2009-03-27,39.68,5.668571
2009-03-30,42.030001,6.004286
2009-03-31,42.920001,6.131429
2009-04-01,42.87,6.124286
2009-04-02,43.129999,6.161428
2009-04-03,43.070001,6.152857
2009-04-06,44.5,6.357143
2009-04-07,43.699999,6.242857
2009-04-08,44.279999,6.325714
2009-04-09,46.95,6.707143
2009-04-13,49.42,7.06
2009-04-14,47.799999,6.828571
2009-04-15,46.590002,6.655715
2009-04-16,48.27,6.895714
2009-04-17,48.829999,6.975714
2009-04-20,49.610001,7.087143
2009-04-21,46.599998,6.657143
2009-04-22,45.879999,6.554286
2009-04-23,45.319999,6.474286
2009-04-24,42.73,6.104286
2009-04-27,46.37,6.624286
2009-04-28,46.179999,6.597143
2009-04-29,45.23,6.461429
2009-04-30,45.309999,6.472857
2009-05-01,44.48,6.354286
2009-05-04,44.940001,6.42
2009-05-05,45.110001,6.444286
2009-05-06,42.989999,6.141428
2009-05-07,39.97,5.71
2009-05-08,40.219999,5.745714
2009-05-11,39.599998,5.657143
2009-05-12,40.329998,5.761428
2009-05-13,37.650001,5.378572
2009-05-14,37.080001,5.297143
2009-05-15,38.5,5.5
2009-05-18,38.77,5.538571
2009-05-19,39.629999,5.661428
2009-05-20,40.25,5.75
2009-05-21,39.110001,5.587143
2009-05-22,38.8,5.542857
2009-05-26,40.09,5.727143
2009-05-27,38.93,5.561429
2009-05-28,38.540001,5.505714
2009-05-29,39.420001,5.631429
2009-06-01,40.939999,5.848571
2009-06-02,41.170001,5.881429
2009-06-03,40.499999,5.785714
2009-06-04,40.710001,5.815714
2009-06-05,39.189999,5.598571
2009-06-08,38.81,5.544286
2009-06-09,39.010002,5.572857
2009-06-10,37.859999,5.408571
2009-06-11,37.739999,5.391428
2009-06-12,37.840002,5.405715
2009-06-15,38.159999,5.451428
2009-06-16,37.830001,5.404286
2009-06-17,40.4,5.771429
2009-06-18,41.310001,5.901429
