Date,Close,Adj Close
2016-02-01,63.16,63.16
2016-02-02,62.549999,62.549999
2016-02-03,62.490002,62.490002
2016-02-04,60.169998,60.169998
2016-02-05,57.169998,57.169998
2016-02-08,55.040001,55.040001
2016-02-09,55.68,55.68
2016-02-10,57.41,57.41
2016-02-11,56.0,56.0
2016-02-12,56.419998,56.419998
2016-02-16,57.790001,57.790001
2016-02-17,58.169998,58.169998
2016-02-18,58.599998,58.599998
2016-02-19,59.310001,59.310001
2016-02-22,60.169998,60.169998
2016-02-23,60.209999,60.209999
2016-02-24,60.400002,60.400002
2016-02-25,62.380001,62.380001
2016-02-26,62.599998,62.599998
2016-02-29,61.59,61.59
2016-03-01,62.919998,62.919998
2016-03-02,62.220001,62.220001
