Date,Close,Adj Close
2009-01-02,25.09,6.2725
2009-01-05,25.76,6.44
2009-01-06,26.139999,6.535
2009-01-07,25.23,6.3075
2009-01-08,25.059999,6.265
2009-01-09,24.0,6.0
2009-01-12,23.209999,5.8025
2009-01-13,22.32,5.58
2009-01-14,19.4,4.85
2009-01-15,19.75,4.9375
2009-01-16,19.969999,4.9925
2009-01-20,18.98,4.745
2009-01-21,19.66,4.915
2009-01-22,19.370001,4.8425
2009-01-23,18.77,4.6925
2009-01-26,19.049999,4.7625
2009-01-27,18.73,4.6825
2009-01-28,19.440001,4.86
2009-01-29,19.0,4.75
2009-01-30,18.5,4.625
2009-02-02,16.790001,4.1975
2009-02-03,17.360001,4.34
2009-02-04,17.030001,4.2575
2009-02-05,17.48,4.37
2009-02-06,18.200001,4.55
2009-02-09,17.58,4.395
2009-02-10,16.440001,4.11
2009-02-11,16.440001,4.11
2009-02-12,16.52,4.13
2009-02-13,15.82,3.955
2009-02-17,15.54,3.885
2009-02-18,15.43,3.8575
2009-02-19,15.55,3.8875
2009-02-20,14.75,3.6875
2009-02-23,14.12,3.53
2009-02-24,14.68,3.67
2009-02-25,14.3,3.575
2009-02-26,14.62,3.655
2009-02-27,14.39,3.5975
2009-03-02,13.77,3.4425
2009-03-03,12.75,3.1875
2009-03-04,12.89,3.2225
2009-03-05,13.05,3.2625
2009-03-06,12.33,3.0825
2009-03-09,12.44,3.11
2009-03-10,13.71,3.4275
2009-03-11,13.59,3.3975
2009-03-12,15.5,3.875
2009-03-13,16.139999,4.035
2009-03-16,15.41,3.8525
2009-03-17,16.18,4.045
2009-03-18,17.700001,4.425
2009-03-19,18.059999,4.515
2009-03-20,17.25,4.3125
2009-03-23,18.73,4.6825
2009-03-24,16.33,4.0825
2009-03-25,16.32,4.08
2009-03-26,17.41,4.3525
2009-03-27,16.639999,4.16
2009-03-30,16.469999,4.1175
2009-03-31,16.43,4.1075
2009-04-01,16.110001,4.0275
2009-04-02,17.290001,4.3225
2009-04-03,18.07,4.5175
2009-04-06,17.74,4.435
2009-04-07,17.26,4.315
2009-04-08,17.719999,4.43
2009-04-09,18.91,4.7275
2009-04-13,18.59,4.6475
2009-04-14,17.73,4.4325
2009-04-15,18.200001,4.55
2009-04-16,18.9,4.725
2009-04-17,20.02,5.005
2009-04-20,18.360001,4.59
2009-04-21,19.23,4.8075
2009-04-22,20.73,5.1825
2009-04-23,21.389999,5.3475
2009-04-24,20.93,5.2325
2009-04-27,21.700001,5.425
2009-04-28,24.5,6.125
2009-04-29,24.059999,6.015
2009-04-30,23.540001,5.885
2009-05-01,24.0,6.0
2009-05-04,25.15,6.2875
2009-05-05,24.5,6.125
2009-05-06,24.5,6.125
2009-05-07,22.959999,5.74
2009-05-08,23.35,5.8375
2009-05-11,22.42,5.605
2009-05-12,21.59,5.3975
2009-05-13,20.74,5.185
2009-05-14,21.469999,5.3675
2009-05-15,21.690001,5.4225
2009-05-18,22.709999,5.6775
2009-05-19,22.540001,5.635
2009-05-20,22.030001,5.5075
2009-05-21,20.799999,5.2
2009-05-22,20.700001,5.175
2009-05-26,22.98,5.745
2009-05-27,23.139999,5.785
2009-05-28,23.65,5.9125
2009-05-29,24.540001,6.135
2009-06-01,25.23,6.3075
2009-06-02,25.67,6.4175
2009-06-03,25.58,6.395
2009-06-04,25.4,6.35
2009-06-05,25.190001,6.2975
2009-06-08,24.059999,6.015
2009-06-09,24.379999,6.095
2009-06-10,24.77,6.1925
2009-06-11,24.01,6.0025
2009-06-12,24.129999,6.0325
2009-06-15,23.299999,5.825
2009-06-16,22.219999,5.555
2009-06-17,22.25,5.5625
2009-06-18,21.809999,5.4525
2009-06-19,22.049999,5.5125
2009-06-22,21.24,5.31
2009-06-23,21.57,5.3925
2009-06-24,21.360001,5.34
2009-06-25,21.74,5.435
2009-06-26,22.6,5.65
2009-06-29,22.51,5.6275
2009-06-30,22.379999,5.595
2009-07-01,23.0,5.75
2009-07-02,22.4,5.6
2009-07-06,21.620001,5.405
2009-07-07,20.73,5.1825
2009-07-08,20.889999,5.2225
2009-07-09,20.629999,5.1575
2009-07-10,20.42,5.105
2009-07-13,21.76,5.44
2009-07-14,21.450001,5.3625
2009-07-15,21.91,5.4775
2009-07-16,23.01,5.7525
2009-07-17,22.5,5.625
2009-07-20,22.879999,5.72
2009-07-21,22.4,5.6
2009-07-22,22.35,5.5875
2009-07-23,23.639999,5.91
2009-07-24,24.559999,6.14
2009-07-27,25.620001,6.405
2009-07-28,25.43,6.3575
2009-07-29,24.690001,6.1725
