Date,Close,Adj Close
2009-01-02,14.659999,6.170033
2009-01-05,14.77,6.21633
2009-01-06,15.179999,6.388889
2009-01-07,14.59,6.140572
2009-01-08,14.67,6.174242
2009-01-09,14.189999,5.972222
2009-01-12,14.01,5.896465
2009-01-13,14.129999,5.946969
2009-01-14,12.919999,5.43771
2009-01-15,13.44,5.656565
2009-01-16,13.26,5.580808
2009-01-20,12.55,5.281987
2009-01-21,13.279999,5.589225
2009-01-22,11.67,4.911616
2009-01-23,12.0,5.050505
2009-01-26,11.87,4.995791
2009-01-27,12.089999,5.088384
2009-01-28,12.72,5.353535
2009-01-29,12.25,5.155724
2009-01-30,12.02,5.058923
2009-02-02,12.23,5.147306
2009-02-03,12.839999,5.40404
2009-02-04,12.6,5.30303
2009-02-05,13.21,5.559764
2009-02-06,13.63,5.736532
2009-02-09,13.85,5.829125
2009-02-10,13.35,5.618687
2009-02-11,13.35,5.618687
2009-02-12,13.38,5.631313
2009-02-13,13.19,5.551347
2009-02-17,12.319999,5.185185
2009-02-18,12.489999,5.256734
2009-02-19,12.159999,5.117845
2009-02-20,12.18,5.126263
2009-02-23,11.53,4.852693
2009-02-24,11.810001,4.970539
2009-02-25,11.73,4.936869
2009-02-26,11.45,4.819023
2009-02-27,10.87,4.574916
2009-03-02,10.499999,4.419192
2009-03-03,10.42,4.385522
2009-03-04,10.81,4.549663
2009-03-05,10.46,4.402357
2009-03-06,10.43,4.389731
2009-03-09,10.27,4.32239
2009-03-10,11.1,4.671717
2009-03-11,11.63,4.894781
2009-03-12,12.14,5.109428
2009-03-13,11.93,5.021044
2009-03-16,11.56,4.86532
2009-03-17,12.14,5.109428
2009-03-18,12.22,5.143098
2009-03-19,12.239999,5.151515
2009-03-20,12.089999,5.088384
2009-03-23,13.06,5.496633
2009-03-24,12.619999,5.311447
2009-03-25,12.699999,5.345117
2009-03-26,13.1,5.513468
2009-03-27,12.85,5.408249
2009-03-30,12.479999,5.252525
2009-03-31,12.56,5.286195
2009-04-01,13.13,5.526094
2009-04-02,13.6,5.723906
2009-04-03,14.31,6.022727
2009-04-06,14.02,5.900673
2009-04-07,13.59,5.719697
2009-04-08,13.949999,5.871212
2009-04-09,15.02,6.321549
2009-04-13,14.629999,6.157407
2009-04-14,14.379999,6.052188
2009-04-15,14.32,6.026936
2009-04-16,14.409999,6.064814
2009-04-17,14.39,6.056397
2009-04-20,14.06,5.917508
2009-04-21,14.29,6.01431
2009-04-22,14.779999,6.220538
2009-04-23,16.62,6.99495
2009-04-24,16.78,7.062289
2009-04-27,16.469999,6.931818
2009-04-28,16.2,6.818182
2009-04-29,16.469999,6.931818
2009-04-30,16.469999,6.931818
2009-05-01,16.51,6.948653
2009-05-04,16.739999,7.045454
2009-05-05,17.19,7.234848
2009-05-06,17.149999,7.218013
2009-05-07,16.739999,7.045454
2009-05-08,17.379999,7.314814
2009-05-11,17.229999,7.251683
2009-05-12,17.069999,7.184343
2009-05-13,16.17,6.805556
2009-05-14,16.839999,7.087542
2009-05-15,16.91,7.117003
2009-05-18,17.7,7.449495
2009-05-19,17.870001,7.521044
2009-05-20,17.709999,7.453703
2009-05-21,17.149999,7.218013
2009-05-22,17.36,7.306397
2009-05-26,17.540001,7.382155
2009-05-27,16.919999,7.121212
2009-05-28,17.34,7.29798
2009-05-29,17.620001,7.415825
2009-06-01,18.239999,7.676767
2009-06-02,17.959999,7.558922
2009-06-03,17.969998,7.563131
2009-06-04,17.999999,7.575757
2009-06-05,17.84,7.508417
2009-06-08,17.639999,7.424242
2009-06-09,17.709999,7.453703
2009-06-10,17.629999,7.420033
2009-06-11,17.879999,7.525252
2009-06-12,17.799999,7.491582
2009-06-15,17.399999,7.323232
2009-06-16,17.229999,7.251683
2009-06-17,17.089999,7.192761
2009-06-18,17.12,7.205387
2009-06-19,17.28,7.272727
2009-06-22,16.45,6.923401
2009-06-23,16.419999,6.910774
2009-06-24,16.76,7.053872
2009-06-25,17.139998,7.213804
2009-06-26,17.35,7.302189
2009-06-29,17.36,7.306397
2009-06-30,17.129999,7.209595
2009-07-01,16.78,7.062289
2009-07-02,16.339999,6.877104
2009-07-06,16.45,6.923401
2009-07-07,15.909999,6.696128
2009-07-08,16.02,6.742424
2009-07-09,16.089999,6.771885
2009-07-10,16.299999,6.860269
2009-07-13,16.76,7.053872
2009-07-14,17.089999,7.192761
2009-07-15,17.829999,7.504208
2009-07-16,18.579999,7.819865
2009-07-17,18.549998,7.807238
2009-07-20,18.829999,7.925084
2009-07-21,18.929999,7.967171
2009-07-22,19.450001,8.186027
2009-07-23,21.52,9.057239
2009-07-24,21.239999,8.939394
2009-07-27,21.770001,9.162458
2009-07-28,21.84,9.191919
2009-07-29,21.399999,9.006734
2009-07-30,21.659999,9.116161
2009-07-31,21.249999,8.943602
2009-08-03,22.04,9.276094
2009-08-04,21.84,9.191919
2009-08-05,21.610001,9.095118
2009-08-06,22.469998,9.45707
2009-08-07,22.549999,9.49074
2009-08-10,22.49,9.465488
2009-08-11,22.120001,9.309765
2009-08-12,22.34,9.402357
2009-08-13,22.159999,9.326599
2009-08-14,21.64,9.107744
2009-08-17,20.839999,8.771044
2009-08-18,20.959999,8.821548
2009-08-19,21.129998,8.893097
2009-08-20,21.399999,9.006734
2009-08-21,22.08,9.292929
2009-08-24,22.229998,9.35606
2009-08-25,22.309999,9.38973
2009-08-26,22.270001,9.372896
2009-08-27,22.409999,9.431818
2009-08-28,22.459999,9.452861
2009-08-31,22.14,9.318182
2009-09-01,21.68,9.124579
2009-09-02,21.349999,8.98569
2009-09-03,21.43,9.01936
2009-09-04,21.909999,9.22138
2009-09-08,21.83,9.18771
2009-09-09,22.68,9.545455
2009-09-10,23.509999,9.894781
2009-09-11,23.559999,9.915825
2009-09-14,23.819999,10.025252
2009-09-15,24.139998,10.159932
2009-09-16,24.319999,10.23569
2009-09-17,24.429999,10.281986
2009-09-18,24.34,10.244108
2009-09-21,24.15,10.164141
2009-09-22,24.45,10.290404
2009-09-23,23.809999,10.021043
2009-09-24,23.54,9.907407
2009-09-25,23.45,9.869528
2009-09-28,23.919999,10.06734
2009-09-29,23.870001,10.046297
2009-09-30,23.6,9.93266
2009-10-01,23.24,9.781145
2009-10-02,22.699999,9.553872
2009-10-05,22.909999,9.642255
2009-10-06,23.95,10.079966
2009-10-07,24.35,10.248316
2009-10-08,24.81,10.441919
2009-10-09,24.419999,10.277777
2009-10-12,24.780001,10.429293
2009-10-13,25.179999,10.597643
2009-10-14,25.440001,10.707071
2009-10-15,24.91,10.484007
2009-10-16,24.489998,10.307238
2009-10-19,25.149998,10.585016
2009-10-20,25.06,10.547138
2009-10-21,25.030001,10.534512
2009-10-22,23.969999,10.088383
2009-10-23,23.559999,9.915825
2009-10-26,23.329998,9.819023
2009-10-27,23.15,9.743266
2009-10-28,22.749999,9.574916
2009-10-29,23.009999,9.684343
2009-10-30,22.270001,9.372896
2009-11-02,22.44,9.444444
2009-11-03,22.509999,9.473905
2009-11-04,22.549999,9.49074
2009-11-05,23.24,9.781145
2009-11-06,23.34,9.823232
2009-11-09,23.269999,9.79377
2009-11-10,23.430001,9.861111
2009-11-11,23.759999,10.0
2009-11-12,23.909999,10.063131
2009-11-13,23.74,9.991583
2009-11-16,23.780001,10.008418
2009-11-17,23.65,9.953704
2009-11-18,23.19,9.760101
2009-11-19,23.19,9.760101
2009-11-20,22.79,9.591751
2009-11-23,23.45,9.869528
2009-11-24,23.59,9.928451
2009-11-25,23.609999,9.936868
2009-11-27,23.219999,9.772727
2009-11-30,24.469999,10.298821
2009-12-01,24.0,10.10101
2009-12-02,23.759999,10.0
2009-12-03,23.6,9.93266
2009-12-04,23.669999,9.962121
2009-12-07,23.120001,9.73064
2009-12-08,22.58,9.503367
2009-12-09,22.719999,9.562289
2009-12-10,22.53,9.482323
2009-12-11,22.699999,9.553872
2009-12-14,22.659999,9.537037
2009-12-15,22.44,9.444444
2009-12-16,22.889998,9.633837
2009-12-17,22.79,9.591751
2009-12-18,22.669999,9.541245
2009-12-21,22.870001,9.625421
2009-12-22,22.919999,9.646464
2009-12-23,23.969999,10.088383
2009-12-24,23.889998,10.054713
2009-12-28,23.870001,10.046297
2009-12-29,23.680001,9.96633
2009-12-30,23.799997,10.016834
2009-12-31,23.530001,9.903199
2010-01-04,23.9,10.058922
2010-01-05,23.65,9.953704
2010-01-06,23.5,9.890572
2010-01-07,23.229998,9.776935
2010-01-08,23.509999,9.894781
2010-01-11,23.45,9.869528
2010-01-12,23.19,9.760101
2010-01-13,23.6,9.93266
2010-01-14,22.879998,9.629629
2010-01-15,22.469998,9.45707
2010-01-19,23.259999,9.789562
2010-01-20,22.229998,9.35606
2010-01-21,24.129998,10.155723
2010-01-22,23.579998,9.924242
2010-01-25,23.69,9.970539
2010-01-26,24.069999,10.130471
2010-01-27,23.969999,10.088383
2010-01-28,23.329998,9.819023
2010-01-29,23.020001,9.688553
2010-02-01,23.169999,9.751683
2010-02-02,23.079998,9.713804
2010-02-03,23.229998,9.776935
2010-02-04,22.449999,9.448653
2010-02-05,22.709999,9.55808
2010-02-08,22.49,9.465488
2010-02-09,22.370001,9.414983
2010-02-10,21.959999,9.242424
2010-02-11,22.129998,9.313972
2010-02-12,21.770001,9.162458
2010-02-16,22.520001,9.478115
2010-02-17,22.68,9.545455
2010-02-18,22.84,9.612795
2010-02-19,23.419999,9.856902
2010-02-22,23.280001,9.79798
2010-02-23,22.889998,9.633837
2010-02-24,23.259999,9.789562
2010-02-25,23.0,9.680134
2010-02-26,23.020001,9.688553
2010-03-01,23.879998,10.050504
