Date,Close,Adj Close
2009-01-02,53.060001,12.007032
2009-01-05,53.439999,12.093022
2009-01-06,52.360001,11.848627
2009-01-07,50.459999,11.418673
2009-01-08,51.389999,11.629124
2009-01-09,49.610001,11.226326
2009-01-12,50.119999,11.341734
2009-01-13,49.5,11.201433
2009-01-14,46.650002,10.556503
2009-01-15,46.959999,10.626652
2009-01-16,46.799999,10.590446
2009-01-20,44.139999,9.98851
2009-01-21,45.66,10.332474
2009-01-22,45.630001,10.325685
2009-01-23,45.68,10.337
2009-01-26,45.669998,10.334736
2009-01-27,45.509998,10.29853
2009-01-28,47.599998,10.771479
2009-01-29,45.990002,10.40715
2009-01-30,45.25,10.239694
2009-02-02,44.43,10.054135
2009-02-03,46.299999,10.4773
2009-02-04,45.779999,10.359628
2009-02-05,47.200001,10.680963
2009-02-06,48.68,11.015874
2009-02-09,47.77,10.809949
2009-02-10,45.049999,10.194436
2009-02-11,44.310001,10.02698
2009-02-12,44.459999,10.060924
2009-02-13,43.43,9.827843
2009-02-17,41.939999,9.490669
2009-02-18,43.52,9.84821
2009-02-19,42.810001,9.687543
2009-02-20,42.93,9.714698
2009-02-23,41.610001,9.415993
2009-02-24,42.939999,9.71696
2009-02-25,42.150002,9.538191
2009-02-26,41.029999,9.284743
2009-02-27,41.529999,9.397889
2009-03-02,39.759998,8.997353
2009-03-03,40.049999,9.062978
2009-03-04,42.549999,9.628707
2009-03-05,39.939999,9.091502
2009-03-06,39.939999,9.091502
2009-03-09,38.57,8.779651
2009-03-10,41.610001,9.471643
2009-03-11,43.43,9.885928
2009-03-12,44.59,10.149977
2009-03-13,44.669998,10.168187
2009-03-16,43.91,9.99519
2009-03-17,45.41,10.336633
2009-03-18,45.919998,10.452724
2009-03-19,46.5,10.584749
2009-03-20,45.02,10.247858
2009-03-23,47.619999,10.839693
2009-03-24,45.599998,10.379882
2009-03-25,46.369999,10.555157
2009-03-26,47.599998,10.83514
2009-03-27,46.84,10.662143
2009-03-30,46.259998,10.530117
2009-03-31,46.889999,10.673524
2009-04-01,47.0,10.698563
2009-04-02,50.490002,11.492989
2009-04-03,51.869999,11.807116
2009-04-06,51.27,11.670539
2009-04-07,49.860001,11.349582
2009-04-08,50.240002,11.436082
2009-04-09,53.27,12.125797
2009-04-13,53.119999,12.091653
2009-04-14,51.400002,11.700131
2009-04-15,52.110001,11.861748
2009-04-16,53.77,12.239612
2009-04-17,54.610001,12.43082
2009-04-20,52.360001,11.918655
2009-04-21,53.27,12.125797
2009-04-22,55.0,12.519595
2009-04-23,54.389999,12.380741
2009-04-24,54.73,12.458135
2009-04-27,54.130001,12.321558
2009-04-28,55.59,12.653896
2009-04-29,52.959999,12.055232
2009-04-30,52.470001,11.943694
2009-05-01,52.919998,12.046127
2009-05-04,55.27,12.581055
2009-05-05,55.0,12.519595
2009-05-06,54.610001,12.43082
2009-05-07,53.080002,12.082548
2009-05-08,54.419998,12.38757
2009-05-11,53.139999,12.096205
2009-05-12,50.98,11.604527
2009-05-13,49.52,11.272188
2009-05-14,50.950001,11.597698
2009-05-15,49.75,11.324543
2009-05-18,51.200001,11.654605
2009-05-19,52.040001,11.845814
2009-05-20,50.689999,11.538514
2009-05-21,51.349998,11.688749
2009-05-22,52.41,11.930036
2009-05-26,54.169998,12.330663
2009-05-27,54.41,12.385294
2009-05-28,55.110001,12.544635
2009-05-29,57.049999,12.986235
2009-06-01,59.259998,13.489295
2009-06-02,57.830002,13.163786
2009-06-03,58.169998,13.241179
2009-06-04,57.540001,13.154307
2009-06-05,58.290001,13.325765
2009-06-08,58.0,13.259468
2009-06-09,58.66,13.410351
2009-06-10,57.049999,13.042287
2009-06-11,56.619999,12.943984
2009-06-12,56.610001,12.941698
2009-06-15,55.939999,12.788528
2009-06-16,55.330002,12.649075
2009-06-17,54.630001,12.489047
2009-06-18,56.299999,12.870828
2009-06-19,56.700001,12.962273
2009-06-22,55.259998,12.633072
2009-06-23,53.540001,12.239861
2009-06-24,53.02,12.120983
2009-06-25,51.279999,11.723198
2009-06-26,50.84,11.622609
2009-06-29,51.75,11.830646
2009-06-30,51.779999,11.837504
2009-07-01,52.419998,11.983815
2009-07-02,51.060001,11.672904
2009-07-06,51.91,11.867224
2009-07-07,51.209999,11.707195
2009-07-08,51.509998,11.775779
2009-07-09,51.060001,11.672904
2009-07-10,51.299999,11.72777
2009-07-13,51.540001,11.782638
2009-07-14,51.900002,11.864938
2009-07-15,52.93,12.100408
2009-07-16,53.189999,12.159846
2009-07-17,52.439999,11.988387
2009-07-20,52.830002,12.077547
2009-07-21,52.07,11.903801
2009-07-22,51.529999,11.780351
2009-07-23,51.139999,11.691193
2009-07-24,52.169998,11.926662
2009-07-27,52.369999,11.972385
2009-07-28,52.91,12.095835
2009-07-29,54.369999,12.429608
2009-07-30,56.09,12.82282
2009-07-31,56.639999,12.948556
2009-08-03,56.619999,12.943984
2009-08-04,57.540001,13.154307
2009-08-05,57.02,13.035429
2009-08-06,57.619999,13.172595
2009-08-07,58.07,13.275471
2009-08-10,57.139999,13.062862
2009-08-11,56.790001,12.982848
2009-08-12,57.52,13.149734
2009-08-13,57.810001,13.216032
2009-08-14,56.860001,12.998851
2009-08-17,55.439999,12.674222
2009-08-18,55.610001,12.713086
2009-08-19,56.77,12.978276
2009-08-20,57.0,13.030856
2009-08-21,55.650002,12.722231
2009-08-24,56.0,12.802245
2009-08-25,55.16,12.610211
2009-08-26,55.450001,12.676509
2009-08-27,56.830002,12.991993
2009-08-28,56.18,12.843395
2009-08-31,55.389999,12.662792
