Date,Close,Adj Close
2009-01-02,53.439999,12.666257
2009-01-05,53.82,12.756324
2009-01-06,57.610001,13.654624
2009-01-07,56.360001,13.358351
2009-01-08,55.759998,13.216139
2009-01-09,55.619999,13.182957
2009-01-12,52.959999,12.552488
2009-01-13,53.139999,12.595152
2009-01-14,50.970001,12.080822
2009-01-15,49.380001,11.703963
2009-01-16,47.41,11.237037
2009-01-20,42.419998,10.054315
2009-01-21,44.18,10.471468
2009-01-22,44.18,10.471468
2009-01-23,44.32,10.50465
2009-01-26,42.59,10.094609
2009-01-27,44.150002,10.464358
2009-01-28,47.220001,11.192004
2009-01-29,46.27,10.966836
2009-01-30,49.349998,11.696852
2009-02-02,49.970001,11.843804
2009-02-03,48.389999,11.469315
2009-02-04,49.130001,11.644709
2009-02-05,53.740002,12.737363
2009-02-06,55.41,13.133183
2009-02-09,55.32,13.111852
2009-02-10,53.849998,12.763434
2009-02-11,54.959999,13.051975
2009-02-12,56.400002,13.393949
2009-02-13,55.950001,13.287082
2009-02-17,54.25,12.883364
2009-02-18,56.150002,13.334578
2009-02-19,55.630001,13.211088
2009-02-20,55.66,13.218212
2009-02-23,54.25,12.883364
2009-02-24,56.349998,13.382074
2009-02-25,55.419998,13.161216
2009-02-26,56.060001,13.313205
2009-02-27,56.709999,13.467567
2009-03-02,54.16,12.86199
2009-03-03,54.360001,12.909487
2009-03-04,55.290001,13.130344
2009-03-05,53.419998,12.686254
2009-03-06,50.189999,11.919189
2009-03-09,49.799999,11.826571
2009-03-10,52.869999,12.555639
2009-03-11,51.369999,12.199417
2009-03-12,54.09,12.845367
2009-03-13,52.049999,12.360904
2009-03-16,52.169998,12.389402
2009-03-17,55.290001,13.130344
2009-03-18,56.310001,13.372575
2009-03-19,52.689999,12.512892
2009-03-20,52.529999,12.474895
2009-03-23,55.540001,13.189715
2009-03-24,53.599998,12.729
2009-03-25,52.75,12.527142
2009-03-26,55.5,13.180215
2009-03-27,54.25,12.883364
2009-03-30,53.5,12.705253
2009-03-31,55.599998,13.203963
2009-04-01,54.290001,12.892863
2009-04-02,55.59,13.201589
2009-04-03,60.080002,14.26788
2009-04-06,59.130001,14.042273
2009-04-07,57.150002,13.57206
2009-04-08,57.82,13.731172
2009-04-09,58.790001,13.961529
2009-04-13,61.110001,14.512486
2009-04-14,58.330002,13.852288
2009-04-15,59.110001,14.037523
2009-04-16,58.07,13.790542
2009-04-17,58.0,13.773919
2009-04-20,55.0,13.061475
2009-04-21,58.630001,13.923532
2009-04-22,57.509998,13.657552
2009-04-23,58.23,13.828539
2009-04-24,60.380001,14.339125
2009-04-27,58.869999,13.980527
2009-04-28,60.709999,14.417493
2009-04-29,63.509998,15.08244
2009-04-30,64.959999,15.426789
2009-05-01,65.010002,15.438663
2009-05-04,68.199997,16.196228
2009-05-05,67.389999,16.003868
2009-05-06,66.190002,15.718892
2009-05-07,65.529999,15.562153
2009-05-08,68.43,16.250849
2009-05-11,65.93,15.657146
2009-05-12,65.220001,15.488534
2009-05-13,64.470001,15.335112
2009-05-14,64.519997,15.347004
2009-05-15,65.07,15.47783
2009-05-18,66.410004,15.796569
2009-05-19,64.800003,15.413607
2009-05-20,64.959999,15.451665
2009-05-21,66.279999,15.765646
2009-05-22,65.75,15.639578
2009-05-26,66.769997,15.882199
2009-05-27,65.919998,15.680014
2009-05-28,66.5,15.817976
2009-05-29,67.709999,16.105792
2009-06-01,66.660004,15.856035
2009-06-02,66.809998,15.891713
2009-06-03,68.230003,16.229482
2009-06-04,69.519997,16.536325
2009-06-05,69.279999,16.479238
2009-06-08,69.800003,16.602929
2009-06-09,68.629997,16.324626
2009-06-10,69.269997,16.476859
2009-06-11,66.720001,15.870306
2009-06-12,64.360001,15.308947
2009-06-15,64.43,15.325597
2009-06-16,62.459999,14.857004
2009-06-17,61.349998,14.592974
2009-06-18,61.41,14.607247
2009-06-19,61.369999,14.597732
2009-06-22,61.240002,14.56681
2009-06-23,62.669998,14.906955
2009-06-24,61.09,14.53113
2009-06-25,61.950001,14.735694
2009-06-26,63.82,15.1805
2009-06-29,62.98,14.980694
2009-06-30,62.259998,14.809431
2009-07-01,60.799999,14.462149
2009-07-02,60.080002,14.290888
2009-07-06,60.669998,14.431227
2009-07-07,59.709999,14.202877
2009-07-08,59.490002,14.150548
2009-07-09,60.439999,14.376518
2009-07-10,59.860001,14.238557
2009-07-13,60.349998,14.35511
2009-07-14,60.290001,14.340839
2009-07-15,62.650002,14.902199
2009-07-16,64.410004,15.32084
2009-07-17,64.099998,15.247101
2009-07-20,67.120003,15.965453
2009-07-21,67.150002,15.972588
2009-07-22,66.849998,15.901228
2009-07-23,67.190002,15.982103
2009-07-24,67.290001,16.005889
2009-07-27,68.190002,16.219967
2009-07-28,66.300003,15.770404
2009-07-29,66.779999,15.884578
2009-07-30,67.209999,15.986859
2009-07-31,65.459999,15.570597
2009-08-03,69.110001,16.438802
2009-08-04,69.099998,16.436423
2009-08-05,68.379997,16.26516
2009-08-06,68.650002,16.329385
2009-08-07,69.169998,16.453073
2009-08-10,68.879997,16.384092
2009-08-11,68.610001,16.31987
2009-08-12,68.449997,16.306766
2009-08-13,68.68,16.361559
2009-08-14,67.800003,16.151918
2009-08-17,66.43,15.825544
2009-08-18,67.010002,15.963717
2009-08-19,67.199997,16.008979
2009-08-20,67.809998,16.154299
2009-08-21,69.0,16.437792
2009-08-24,67.949997,16.187651
2009-08-25,68.980003,16.433028
2009-08-26,70.199997,16.723666
2009-08-27,69.709999,16.606934
2009-08-28,70.5,16.795136
2009-08-31,71.099998,16.938072
2009-09-01,70.18,16.718902
2009-09-02,70.099998,16.699844
2009-09-03,70.910004,16.89281
2009-09-04,70.360001,16.761784
2009-09-08,70.949997,16.902338
2009-09-09,70.480003,16.790372
2009-09-10,72.309998,17.226329
2009-09-11,72.290001,17.221565
2009-09-14,72.870003,17.359739
2009-09-15,73.199997,17.438353
2009-09-16,74.089996,17.650376
2009-09-17,73.82,17.586055
2009-09-18,73.790001,17.578909
2009-09-21,73.389999,17.483617
2009-09-22,74.410004,17.726611
2009-09-23,73.919998,17.609878
2009-09-24,73.529999,17.516969
2009-09-25,70.660004,16.833253
2009-09-28,71.139999,16.947602
2009-09-29,69.57,16.573583
2009-09-30,69.110001,16.463998
2009-10-01,69.120003,16.46638
2009-10-02,67.790001,16.149535
2009-10-05,68.160004,16.237681
2009-10-06,68.260002,16.261503
2009-10-07,70.860001,16.880898
2009-10-08,71.730003,17.088158
2009-10-09,72.940002,17.376415
2009-10-12,73.699997,17.557467
2009-10-13,74.669998,17.788549
2009-10-14,74.800003,17.81952
2009-10-15,75.080002,17.886224
2009-10-16,74.290001,17.698023
2009-10-19,74.949997,17.855253
2009-10-20,75.050003,17.879078
2009-10-21,75.190002,17.912429
2009-10-22,75.690002,18.031544
2009-10-23,74.120003,17.657525
2009-10-26,72.779999,17.338297
2009-10-27,73.900002,17.605114
2009-10-28,76.57,18.241185
2009-10-29,77.279999,18.410327
2009-10-30,75.760002,18.04822
2009-11-02,77.290001,18.41271
2009-11-03,77.650002,18.498472
2009-11-04,78.309998,18.655702
2009-11-05,79.589996,18.960635
2009-11-06,79.669998,18.979694
2009-11-09,81.160004,19.334656
2009-11-10,81.099998,19.320361
2009-11-11,80.82,19.253657
2009-11-12,79.919998,19.068744
2009-11-13,80.0,19.087832
2009-11-16,79.550003,18.980464
2009-11-17,80.550003,19.219062
2009-11-18,80.389999,19.180885
2009-11-19,80.18,19.13078
2009-11-20,80.0,19.087832
2009-11-23,80.440002,19.192816
2009-11-24,80.620003,19.235763
2009-11-25,81.790001,19.514922
2009-11-27,80.330002,19.16657
2009-11-30,81.0,19.32643
2009-12-01,82.970001,19.796468
2009-12-02,82.220001,19.61752
2009-12-03,80.029999,19.09499
2009-12-04,80.269997,19.152253
2009-12-07,79.93,19.07113
2009-12-08,79.989998,19.085445
2009-12-09,81.75,19.505378
2009-12-10,82.32,19.641379
2009-12-11,81.339996,19.407552
2009-12-14,84.769997,20.225943
2009-12-15,86.139999,20.552823
2009-12-16,87.029999,20.765175
2009-12-17,87.029999,20.765175
2009-12-18,88.970001,21.228055
2009-12-21,87.510002,20.879703
2009-12-22,86.300003,20.590999
2009-12-23,86.150002,20.555209
2009-12-24,86.290001,20.588613
2009-12-28,86.760002,20.700754
2009-12-29,88.019997,21.001386
2009-12-30,88.139999,21.030019
2009-12-31,87.459999,20.867772
2010-01-04,88.139999,21.030019
2010-01-05,87.129997,20.789034
2010-01-06,85.959999,20.509875
2010-01-07,86.760002,20.700754
2010-01-08,87.0,20.758017
2010-01-11,86.75,20.698368
2010-01-12,86.339996,20.600542
2010-01-13,87.139999,20.791421
2010-01-14,87.440002,20.863001
2010-01-15,86.139999,20.552823
2010-01-19,87.849998,20.960825
2010-01-20,87.419998,20.858228
2010-01-21,84.449997,20.149592
2010-01-22,82.730003,19.739205
2010-01-25,82.029999,19.572185
2010-01-26,81.150002,19.36222
2010-01-27,83.910004,20.020751
2010-01-28,82.650002,19.720117
2010-01-29,82.029999,19.572185
2010-02-01,83.660004,19.961101
2010-02-02,84.010002,20.04461
2010-02-03,83.519997,19.927696
2010-02-04,83.050003,19.815556
2010-02-05,82.559998,19.698642
2010-02-08,83.050003,19.815556
2010-02-09,83.269997,19.868046
2010-02-10,83.639999,19.986331
2010-02-11,85.139999,20.344766
2010-02-12,84.779999,20.258742
2010-02-16,85.879997,20.521593
2010-02-17,86.419998,20.65063
2010-02-18,86.959999,20.779667
2010-02-19,86.809998,20.743823
2010-02-22,86.910004,20.76772
2010-02-23,86.120003,20.578944
2010-02-24,85.629997,20.461854
2010-02-25,85.230003,20.366273
2010-02-26,85.279999,20.37822
2010-03-01,86.82,20.746213
2010-03-02,86.449997,20.657799
2010-03-03,86.800003,20.741435
2010-03-04,87.040001,20.798784
2010-03-05,88.510002,21.150051
2010-03-08,90.629997,21.656637
2010-03-09,90.150002,21.541939
2010-03-10,91.519997,21.869309
2010-03-11,92.739998,22.160836
2010-03-12,93.25,22.282704
2010-03-15,92.410004,22.081982
2010-03-16,91.650002,21.900374
2010-03-17,91.510002,21.86692
2010-03-18,90.129997,21.537159
2010-03-19,88.839996,21.228905
2010-03-22,89.239998,21.324488
2010-03-23,89.980003,21.501317
2010-03-24,88.75,21.2074
2010-03-25,90.410004,21.604068
2010-03-26,90.25,21.565835
2010-03-29,90.239998,21.563444
2010-03-30,91.0,21.745052
2010-03-31,91.029999,21.75222
2010-04-01,92.550003,22.115435
2010-04-05,92.470001,22.096319
2010-04-06,92.400002,22.079592
2010-04-07,90.709999,21.675754
2010-04-08,91.489998,21.86214
2010-04-09,92.519997,22.108265
2010-04-12,93.190002,22.268368
2010-04-13,92.790001,22.172785
2010-04-14,94.260002,22.524051
2010-04-15,94.449997,22.569452
2010-04-16,93.849998,22.426078
2010-04-19,93.120003,22.251641
2010-04-20,94.050003,22.47387
2010-04-21,93.129997,22.254029
2010-04-22,95.139999,22.734332
2010-04-23,96.589996,23.080819
2010-04-26,96.0,22.939835
2010-04-27,92.949997,22.211017
2010-04-28,93.610001,22.368729
2010-04-29,92.82,22.179953
2010-04-30,90.230003,21.561056
2010-05-03,89.269997,21.331656
2010-05-04,88.370003,21.116597
2010-05-05,86.43,20.65302
2010-05-06,82.919998,19.814282
2010-05-07,82.290001,19.66374
2010-05-10,85.989998,20.547879
2010-05-11,84.160004,20.11059
2010-05-12,85.68,20.504257
2010-05-13,85.730003,20.516223
2010-05-14,77.260002,18.48925
2010-05-17,74.709999,17.879003
2010-05-18,70.089996,16.773381
2010-05-19,72.970001,17.462601
2010-05-20,72.82,17.426704
2010-05-21,74.199997,17.756954
2010-05-24,74.550003,17.840714
2010-05-25,72.970001,17.462601
2010-05-26,73.400002,17.565505
2010-05-27,73.690002,17.634906
2010-05-28,72.459999,17.340551
2010-06-01,71.489998,17.108418
2010-06-02,71.25,17.050984
2010-06-03,72.839996,17.431489
2010-06-04,72.129997,17.261578
2010-06-07,71.889999,17.204143
2010-06-08,73.349998,17.553539
2010-06-09,73.800003,17.66123
2010-06-10,77.449997,18.534718
2010-06-11,76.080002,18.206861
2010-06-14,73.779999,17.656443
2010-06-15,76.93,18.410276
2010-06-16,77.169998,18.467711
2010-06-17,78.239998,18.723774
2010-06-18,77.040001,18.436601
2010-06-21,80.900002,19.360345
2010-06-22,78.760002,18.848218
2010-06-23,77.760002,18.608906
2010-06-24,76.480003,18.302587
2010-06-25,76.660004,18.345663
2010-06-28,75.220001,18.001053
2010-06-29,71.449997,17.098845
2010-06-30,70.75,16.931328
2010-07-01,72.860001,17.436276
2010-07-02,73.18,17.512856
2010-07-06,72.269997,17.295081
2010-07-07,74.82,17.905328
2010-07-08,75.080002,17.967549
2010-07-09,77.379997,18.517966
2010-07-12,76.510002,18.309766
2010-07-13,76.589996,18.328909
2010-07-14,76.279999,18.254723
2010-07-15,75.279999,18.015411
2010-07-16,71.449997,17.098845
2010-07-19,71.220001,17.043805
2010-07-20,73.599998,17.613367
2010-07-21,72.360001,17.31662
2010-07-22,74.459999,17.819175
2010-07-23,75.589996,18.089597
2010-07-26,76.080002,18.206861
2010-07-27,76.610001,18.333697
2010-07-28,75.18,17.99148
2010-07-29,71.980003,17.225682
2010-07-30,73.349998,17.553539
2010-08-02,72.230003,17.28551
2010-08-03,73.0,17.46978
2010-08-04,72.449997,17.338157
2010-08-05,71.5,17.110812
2010-08-06,72.139999,17.263971
2010-08-09,74.739998,17.886182
2010-08-10,75.269997,18.013017
2010-08-11,73.510002,17.621093
2010-08-12,72.980003,17.494047
2010-08-13,72.220001,17.311866
2010-08-16,72.830002,17.45809
2010-08-17,73.360001,17.585136
2010-08-18,72.879997,17.470074
2010-08-19,71.629997,17.170436
2010-08-20,70.099998,16.80368
2010-08-23,70.120003,16.808475
2010-08-24,70.660004,16.937919
2010-08-25,70.860001,16.98586
2010-08-26,69.910004,16.758137
2010-08-27,71.110001,17.045788
2010-08-30,69.540001,16.669443
2010-08-31,68.980003,16.535206
2010-09-01,70.529999,16.906756
2010-09-02,71.980003,17.254336
2010-09-03,72.5,17.378985
2010-09-07,71.5,17.139275
2010-09-08,68.550003,16.432131
2010-09-09,66.779999,16.007843
2010-09-10,68.089996,16.321862
2010-09-13,65.480003,15.696221
2010-09-14,67.120003,16.089345
2010-09-15,68.93,16.52322
2010-09-16,68.379997,16.391379
2010-09-17,68.489998,16.417747
2010-09-20,70.309998,16.854019
2010-09-21,69.940002,16.765328
2010-09-22,70.620003,16.928331
2010-09-23,70.980003,17.014626
2010-09-24,72.370003,17.347823
2010-09-27,73.0,17.49884
2010-09-28,73.269997,17.563561
2010-09-29,74.410004,17.836832
2010-09-30,74.260002,17.800875
2010-10-01,73.32,17.575547
2010-10-04,73.239998,17.55637
2010-10-05,74.989998,17.975863
2010-10-06,74.230003,17.793684
2010-10-07,73.610001,17.645063
2010-10-08,74.0,17.73855
2010-10-11,74.290001,17.808066
2010-10-12,74.25,17.798478
2010-10-13,76.940002,18.443299
2010-10-14,77.169998,18.498431
2010-10-15,77.599998,18.601506
2010-10-18,78.360001,18.783687
2010-10-19,77.550003,18.589522
2010-10-20,79.519997,19.061749
2010-10-21,79.199997,18.985042
2010-10-22,79.290001,19.006617
2010-10-25,80.629997,19.327828
2010-10-26,80.029999,19.184002
2010-10-27,79.919998,19.157634
2010-10-28,76.449997,18.325839
2010-10-29,78.160004,18.735745
2010-11-01,77.32,18.534388
2010-11-02,78.419998,18.798069
2010-11-03,79.0,18.937101
2010-11-04,79.989998,19.174413
2010-11-05,79.800003,19.12887
2010-11-08,78.709999,18.867585
2010-11-09,78.32,18.774098
2010-11-10,79.290001,19.006617
2010-11-11,79.220001,18.989837
2010-11-12,76.940002,18.443299
2010-11-15,76.360001,18.304266
2010-11-16,74.989998,17.975863
2010-11-17,75.730003,18.189633
2010-11-18,76.940002,18.480264
2010-11-19,77.050003,18.506685
2010-11-22,75.459999,18.124781
2010-11-23,74.650002,17.930227
2010-11-24,75.82,18.21125
2010-11-26,75.480003,18.129586
2010-11-29,74.190002,17.81974
2010-11-30,73.849998,17.738074
2010-12-01,75.220001,18.067136
2010-12-02,77.0,18.494675
2010-12-03,77.349998,18.578741
2010-12-06,78.309998,18.809324
2010-12-07,76.879997,18.465851
2010-12-08,77.940002,18.720454
2010-12-09,79.120003,19.003879
2010-12-10,80.199997,19.263284
2010-12-13,80.889999,19.429016
2010-12-14,80.639999,19.368968
2010-12-15,76.940002,18.480264
2010-12-16,67.190002,16.138406
2010-12-17,66.900002,16.06875
2010-12-20,67.989998,16.330557
2010-12-21,68.050003,16.34497
2010-12-22,68.550003,16.465065
2010-12-23,68.730003,16.508299
2010-12-27,70.809998,17.007894
2010-12-28,70.730003,16.988681
2010-12-29,70.599998,16.957455
2010-12-30,70.290001,16.882996
2010-12-31,70.379997,16.904612
2011-01-03,70.519997,16.938239
2011-01-04,70.599998,16.957455
2011-01-05,72.089996,17.315338
2011-01-06,73.169998,17.574744
