Date,Close,Adj Close
2009-01-02,45.900002,18.564759
2009-01-05,45.439999,18.378706
2009-01-06,44.709999,18.083449
2009-01-07,44.93,18.172431
2009-01-08,45.240002,18.297815
2009-01-09,44.599998,18.038958
2009-01-12,43.73,17.687078
2009-01-13,44.02,17.804372
2009-01-14,42.619999,17.238126
2009-01-15,43.360001,17.537428
2009-01-16,43.84,17.731569
2009-01-20,42.880001,17.343287
2009-01-21,43.290001,17.509116
2009-01-22,43.119999,17.440356
2009-01-23,42.200001,17.068253
2009-01-26,43.029999,17.403955
2009-01-27,43.330002,17.525294
2009-01-28,43.860001,17.739658
2009-01-29,43.549999,17.614275
2009-01-30,42.720001,17.278573
2009-02-02,42.240002,17.084432
2009-02-03,43.32,17.521249
2009-02-04,42.400002,17.149146
2009-02-05,42.689999,17.266438
2009-02-06,43.549999,17.614275
2009-02-09,42.310001,17.112744
2009-02-10,40.669998,16.449427
2009-02-11,41.27,16.692104
2009-02-12,44.389999,17.954022
2009-02-13,43.849998,17.735613
2009-02-17,42.599998,17.230037
2009-02-18,42.68,17.262394
2009-02-19,43.299999,17.51316
2009-02-20,42.84,17.327108
2009-02-23,42.09,17.023762
2009-02-24,43.060001,17.41609
2009-02-25,42.369999,17.137011
2009-02-26,41.07,16.611212
2009-02-27,40.849998,16.52223
2009-03-02,39.689999,16.053055
2009-03-03,38.830002,15.70522
2009-03-04,39.73,16.069234
2009-03-05,37.849998,15.308847
2009-03-06,39.099998,15.814423
2009-03-09,38.75,15.672862
2009-03-10,39.16,15.838691
2009-03-11,39.57,16.173859
2009-03-12,40.84,16.692959
2009-03-13,41.220001,16.848281
2009-03-16,41.27,16.868718
2009-03-17,41.450001,16.942291
2009-03-18,41.650002,17.02404
2009-03-19,42.18,17.240672
2009-03-20,42.639999,17.428692
2009-03-23,44.139999,18.041802
2009-03-24,44.02,17.992754
2009-03-25,44.75,18.291134
2009-03-26,44.849998,18.332008
2009-03-27,45.099998,18.434193
2009-03-30,43.919998,17.951879
2009-03-31,43.950001,17.964142
2009-04-01,44.860001,18.336096
2009-04-02,45.34,18.532291
2009-04-03,44.970001,18.381058
2009-04-06,44.990002,18.389233
2009-04-07,44.619999,18.237998
2009-04-08,44.990002,18.389233
2009-04-09,44.990002,18.389233
2009-04-13,44.73,18.282959
2009-04-14,44.209999,18.070414
2009-04-15,45.029999,18.405581
2009-04-16,45.099998,18.434193
2009-04-17,45.02,18.401494
2009-04-20,44.330002,18.119464
2009-04-21,43.09,17.612625
2009-04-22,42.93,17.547227
2009-04-23,42.919998,17.543139
2009-04-24,42.790001,17.490003
2009-04-27,42.240002,17.265196
2009-04-28,42.279999,17.281545
2009-04-29,42.709999,17.457303
2009-04-30,43.049999,17.596275
2009-05-01,42.470001,17.359207
2009-05-04,43.169998,17.645324
2009-05-05,43.139999,17.633062
2009-05-06,42.939999,17.551314
2009-05-07,42.799999,17.49409
