Date,Close,Adj Close
2012-05-18,38.23,38.23
2012-05-21,34.029999,34.029999
2012-05-22,31.0,31.0
2012-05-23,32.0,32.0
2012-05-24,33.029999,33.029999
2012-05-25,31.91,31.91
2012-05-29,28.84,28.84
2012-05-30,28.190001,28.190001
2012-05-31,29.6,29.6
2012-06-01,27.719999,27.719999
2012-06-04,26.9,26.9
2012-06-05,25.870001,25.870001
2012-06-06,26.809999,26.809999
2012-06-07,26.309999,26.309999
2012-06-08,27.1,27.1
2012-06-11,27.01,27.01
2012-06-12,27.4,27.4
2012-06-13,27.27,27.27
2012-06-14,28.290001,28.290001
2012-06-15,30.01,30.01
2012-06-18,31.41,31.41
2012-06-19,31.91,31.91
2012-06-20,31.6,31.6
2012-06-21,31.84,31.84
2012-06-22,33.049999,33.049999
2012-06-25,32.060001,32.060001
2012-06-26,33.099998,33.099998
2012-06-27,32.23,32.23
2012-06-28,31.360001,31.360001
2012-06-29,31.1,31.1
2012-07-02,30.77,30.77
2012-07-03,31.200001,31.200001
2012-07-05,31.469999,31.469999
2012-07-06,31.73,31.73
2012-07-09,32.169998,32.169998
2012-07-10,31.469999,31.469999
2012-07-11,30.969999,30.969999
2012-07-12,30.809999,30.809999
2012-07-13,30.719999,30.719999
2012-07-16,28.25,28.25
2012-07-17,28.09,28.09
2012-07-18,29.110001,29.110001
2012-07-19,29.0,29.0
2012-07-20,28.76,28.76
2012-07-23,28.75,28.75
2012-07-24,28.450001,28.450001
2012-07-25,29.34,29.34
2012-07-26,26.85,26.85
2012-07-27,23.709999,23.709999
2012-07-30,23.15,23.15
2012-07-31,21.709999,21.709999
2012-08-01,20.879999,20.879999
2012-08-02,20.040001,20.040001
2012-08-03,21.09,21.09
2012-08-06,21.92,21.92
2012-08-07,20.719999,20.719999
2012-08-08,20.719999,20.719999
2012-08-09,21.01,21.01
2012-08-10,21.809999,21.809999
2012-08-13,21.6,21.6
2012-08-14,20.379999,20.379999
2012-08-15,21.200001,21.200001
2012-08-16,19.870001,19.870001
2012-08-17,19.049999,19.049999
2012-08-20,20.01,20.01
2012-08-21,19.16,19.16
2012-08-22,19.440001,19.440001
2012-08-23,19.440001,19.440001
2012-08-24,19.41,19.41
2012-08-27,19.15,19.15
2012-08-28,19.34,19.34
2012-08-29,19.1,19.1
2012-08-30,19.09,19.09
2012-08-31,18.059999,18.059999
2012-09-04,17.73,17.73
2012-09-05,18.58,18.58
2012-09-06,18.959999,18.959999
2012-09-07,18.98,18.98
2012-09-10,18.809999,18.809999
2012-09-11,19.43,19.43
2012-09-12,20.93,20.93
2012-09-13,20.709999,20.709999
2012-09-14,22.0,22.0
2012-09-17,21.52,21.52
2012-09-18,21.870001,21.870001
2012-09-19,23.290001,23.290001
2012-09-20,22.59,22.59
2012-09-21,22.860001,22.860001
2012-09-24,20.790001,20.790001
2012-09-25,20.280001,20.280001
2012-09-26,20.620001,20.620001
2012-09-27,20.32,20.32
2012-09-28,21.66,21.66
2012-10-01,21.99,21.99
2012-10-02,22.27,22.27
2012-10-03,21.83,21.83
2012-10-04,21.950001,21.950001
2012-10-05,20.91,20.91
2012-10-08,20.4,20.4
2012-10-09,20.23,20.23
2012-10-10,19.639999,19.639999
2012-10-11,19.75,19.75
2012-10-12,19.52,19.52
2012-10-15,19.52,19.52
2012-10-16,19.48,19.48
2012-10-17,19.879999,19.879999
2012-10-18,18.98,18.98
2012-10-19,19.0,19.0
2012-10-22,19.32,19.32
2012-10-23,19.5,19.5
2012-10-24,23.23,23.23
2012-10-25,22.559999,22.559999
