symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ETSY,2015-03-31,False,Q1,2015,10-Q,58543000.0,-4842000.0,-36586000.0,-0.38,-0.38,0.0,331362000.0,142288000.0,46866000.0,70739000.0,54902000.0,8895000.0,-6625000.0,1675000.0
ETSY,2015-06-30,False,Q2,2015,10-Q,61365000.0,-3791000.0,-6354000.0,-0.07,-0.07,0.0,529128000.0,343357000.0,52237000.0,268155000.0,325761000.0,13632000.0,-12020000.0,199162000.0
ETSY,2015-09-30,False,Q3,2015,10-Q,65696000.0,-1667000.0,-6891000.0,-0.06,-0.06,0.0,538621000.0,349314000.0,69614000.0,266283000.0,322794000.0,19007000.0,-18135000.0,199043000.0
