Date,PEG
2011-09-30,710.479359629
2011-12-31,6.52790867578
2011-12-31,6.52790867578
2012-03-31,-24.5365221281
2012-06-30,214.811123914
2012-09-30,627.189257615
2012-12-31,3.75886985546
2013-03-31,105.20519448
2013-06-30,981.843916498
2013-09-30,7411.54872171
2013-12-31,875.049438685
2014-03-31,-2480.61168579
2014-06-30,4522.31464968
2014-09-30,4234.59930234
2014-12-31,57.684536601
2015-03-31,-148.391126719
2015-06-30,704.867482948
2015-09-30,391.107794193
2015-12-31,6.18345087375
